state,district,district_unique,indicator,nfhs4,nfhs5
Himachal Pradesh,Lahul & Spiti,lahul_spiti_himachal_pradesh,stunting,23,28.5
Himachal Pradesh,Lahul & Spiti,lahul_spiti_himachal_pradesh,wasting,7.3,10.3
Himachal Pradesh,Lahul & Spiti,lahul_spiti_himachal_pradesh,underweight,16.1,18.4
Himachal Pradesh,Lahul & Spiti,lahul_spiti_himachal_pradesh,overweight,5,7.4
Himachal Pradesh,Mandi,mandi_himachal_pradesh,stunting,26.3,31.3
Himachal Pradesh,Mandi,mandi_himachal_pradesh,wasting,4.5,8
Himachal Pradesh,Mandi,mandi_himachal_pradesh,underweight,16.2,21.3
Himachal Pradesh,Mandi,mandi_himachal_pradesh,overweight,2.4,7
Himachal Pradesh,Shimla,shimla_himachal_pradesh,stunting,30.3,27.1
Himachal Pradesh,Shimla,shimla_himachal_pradesh,wasting,2.2,7.8
Himachal Pradesh,Shimla,shimla_himachal_pradesh,underweight,24.8,14.9
Himachal Pradesh,Shimla,shimla_himachal_pradesh,overweight,1.7,8.1
Himachal Pradesh,Sirmaur,sirmaur_himachal_pradesh,stunting,23.5,28.6
Himachal Pradesh,Sirmaur,sirmaur_himachal_pradesh,wasting,7.1,9.1
Himachal Pradesh,Sirmaur,sirmaur_himachal_pradesh,underweight,25.3,24.2
Himachal Pradesh,Sirmaur,sirmaur_himachal_pradesh,overweight,2.6,6.6
Himachal Pradesh,Solan,solan_himachal_pradesh,stunting,27.6,32.3
Himachal Pradesh,Solan,solan_himachal_pradesh,wasting,2.9,5.6
Himachal Pradesh,Solan,solan_himachal_pradesh,underweight,29.4,26.7
Himachal Pradesh,Solan,solan_himachal_pradesh,overweight,1.9,5.7
Himachal Pradesh,Una,una_himachal_pradesh,stunting,22.6,24.7
Himachal Pradesh,Una,una_himachal_pradesh,wasting,3.5,5.9
Himachal Pradesh,Una,una_himachal_pradesh,underweight,14.6,25.8
Himachal Pradesh,Una,una_himachal_pradesh,overweight,0.8,2.8
Haryana,Ambala,ambala_haryana,stunting,19.8,24.1
Haryana,Ambala,ambala_haryana,wasting,18.4,4
Haryana,Ambala,ambala_haryana,underweight,32.9,13.7
Haryana,Ambala,ambala_haryana,overweight,1,6.2
Haryana,Bhiwani,bhiwani_haryana,stunting,34,29
Haryana,Bhiwani,bhiwani_haryana,wasting,9,1.9
Haryana,Bhiwani,bhiwani_haryana,underweight,29.4,20.6
Haryana,Bhiwani,bhiwani_haryana,overweight,3.1,1
Haryana,Charkhi Dadri,charkhi_dadri_haryana,stunting,34,23.9
Haryana,Charkhi Dadri,charkhi_dadri_haryana,wasting,9,2.6
Haryana,Charkhi Dadri,charkhi_dadri_haryana,underweight,29.4,16.9
Haryana,Charkhi Dadri,charkhi_dadri_haryana,overweight,3.1,1.8
Haryana,Faridabad,faridabad_haryana,stunting,29.7,28.9
Haryana,Faridabad,faridabad_haryana,wasting,8.9,3.6
Haryana,Faridabad,faridabad_haryana,underweight,20.5,19.5
Haryana,Faridabad,faridabad_haryana,overweight,1.1,2.4
Haryana,Fatehabad,fatehabad_haryana,stunting,28.5,24.6
Haryana,Fatehabad,fatehabad_haryana,wasting,8,5.3
Haryana,Fatehabad,fatehabad_haryana,underweight,30,26.6
Haryana,Fatehabad,fatehabad_haryana,overweight,1.9,1.1
Haryana,Gurgaon,gurgaon_haryana,stunting,41.2,22.1
Haryana,Gurgaon,gurgaon_haryana,wasting,9.5,4.2
Haryana,Gurgaon,gurgaon_haryana,underweight,30.6,22.2
Haryana,Gurgaon,gurgaon_haryana,overweight,6.5,2.6
Haryana,Hisar,hisar_haryana,stunting,25.6,27.8
Haryana,Hisar,hisar_haryana,wasting,9.3,5.1
Haryana,Hisar,hisar_haryana,underweight,23.5,21.4
Haryana,Hisar,hisar_haryana,overweight,5.4,1.8
Haryana,Jhajjar,jhajjar_haryana,stunting,22.3,15.6
Haryana,Jhajjar,jhajjar_haryana,wasting,5.5,3.5
Haryana,Jhajjar,jhajjar_haryana,underweight,21,9.7
Haryana,Jhajjar,jhajjar_haryana,overweight,2,6.3
Haryana,Jind,jind_haryana,stunting,26,25.5
Haryana,Jind,jind_haryana,wasting,14,1.6
Haryana,Jind,jind_haryana,underweight,29.3,22.9
Haryana,Jind,jind_haryana,overweight,1.6,2.5
Haryana,Kaithal,kaithal_haryana,stunting,33.6,29.9
Haryana,Kaithal,kaithal_haryana,wasting,10.2,9.5
Haryana,Kaithal,kaithal_haryana,underweight,37.5,29.9
Haryana,Kaithal,kaithal_haryana,overweight,2.6,2.3
Haryana,Karnal,karnal_haryana,stunting,41,29.2
Haryana,Karnal,karnal_haryana,wasting,7.1,4.8
Haryana,Karnal,karnal_haryana,underweight,32.5,20.5
Haryana,Karnal,karnal_haryana,overweight,3,2.9
Haryana,Kurukshetra,kurukshetra_haryana,stunting,31.9,24.9
Haryana,Kurukshetra,kurukshetra_haryana,wasting,11.9,5
Haryana,Kurukshetra,kurukshetra_haryana,underweight,27.1,22.5
Haryana,Kurukshetra,kurukshetra_haryana,overweight,8.6,7
Haryana,Mahendragarh,mahendragarh_haryana,stunting,23.5,25.2
Haryana,Mahendragarh,mahendragarh_haryana,wasting,6.8,2.1
Haryana,Mahendragarh,mahendragarh_haryana,underweight,26.1,15.4
Haryana,Mahendragarh,mahendragarh_haryana,overweight,1.2,5
Haryana,Mewat,mewat_haryana,stunting,52.2,44.4
Haryana,Mewat,mewat_haryana,wasting,7.5,7.1
Haryana,Mewat,mewat_haryana,underweight,40.2,37.3
Haryana,Mewat,mewat_haryana,overweight,1.5,3.5
Haryana,Palwal,palwal_haryana,stunting,34,31
Haryana,Palwal,palwal_haryana,wasting,10.2,4.2
Haryana,Palwal,palwal_haryana,underweight,27.5,21
Haryana,Palwal,palwal_haryana,overweight,4.2,3.7
Haryana,Panchkula,panchkula_haryana,stunting,21.5,21.8
Haryana,Panchkula,panchkula_haryana,wasting,13.6,5
Haryana,Panchkula,panchkula_haryana,underweight,26.2,19.3
Haryana,Panchkula,panchkula_haryana,overweight,3,3.9
Haryana,Panipat,panipat_haryana,stunting,44.6,25.1
Haryana,Panipat,panipat_haryana,wasting,11.8,2.8
Haryana,Panipat,panipat_haryana,underweight,40.8,18.9
Haryana,Panipat,panipat_haryana,overweight,2.3,2.4
Haryana,Rewari,rewari_haryana,stunting,27.8,25.9
Haryana,Rewari,rewari_haryana,wasting,7,4.2
Haryana,Rewari,rewari_haryana,underweight,23,20.5
Haryana,Rewari,rewari_haryana,overweight,2.7,5.4
Haryana,Rohtak,rohtak_haryana,stunting,36.6,28.9
Haryana,Rohtak,rohtak_haryana,wasting,4.5,2.9
Haryana,Rohtak,rohtak_haryana,underweight,25.2,22.1
Haryana,Rohtak,rohtak_haryana,overweight,2.7,4.1
Haryana,Sirsa,sirsa_haryana,stunting,34.2,25
Haryana,Sirsa,sirsa_haryana,wasting,7.2,5.1
Haryana,Sirsa,sirsa_haryana,underweight,30.1,23.4
Haryana,Sirsa,sirsa_haryana,overweight,2,0.7
Haryana,Sonipat,sonipat_haryana,stunting,40.2,23.6
Haryana,Sonipat,sonipat_haryana,wasting,9.7,5.1
Haryana,Sonipat,sonipat_haryana,underweight,30.4,12.7
Haryana,Sonipat,sonipat_haryana,overweight,6.2,3.6
Haryana,Yamunanagar,yamunanagar_haryana,stunting,30,27.7
Haryana,Yamunanagar,yamunanagar_haryana,wasting,11.6,4.3
Haryana,Yamunanagar,yamunanagar_haryana,underweight,31.8,23.1
Haryana,Yamunanagar,yamunanagar_haryana,overweight,3.8,6.4
Jharkhand,Bokaro,bokaro_jharkhand,stunting,39.8,36.2
Jharkhand,Bokaro,bokaro_jharkhand,wasting,17.6,9.5
Jharkhand,Bokaro,bokaro_jharkhand,underweight,50.8,32.3
Jharkhand,Bokaro,bokaro_jharkhand,overweight,1,3
Jharkhand,Chatra,chatra_jharkhand,stunting,49.6,42.2
Jharkhand,Chatra,chatra_jharkhand,wasting,9.6,3.9
Jharkhand,Chatra,chatra_jharkhand,underweight,51.3,39.8
Jharkhand,Chatra,chatra_jharkhand,overweight,1.3,1.3
Jharkhand,Deoghar,deoghar_jharkhand,stunting,44.8,41.7
Jharkhand,Deoghar,deoghar_jharkhand,wasting,5.8,6.2
Jharkhand,Deoghar,deoghar_jharkhand,underweight,46,36.9
Jharkhand,Deoghar,deoghar_jharkhand,overweight,1.2,1.9
Jharkhand,Dhanbad,dhanbad_jharkhand,stunting,38.5,27
Jharkhand,Dhanbad,dhanbad_jharkhand,wasting,11.5,5.2
Jharkhand,Dhanbad,dhanbad_jharkhand,underweight,42.6,25.1
Jharkhand,Dhanbad,dhanbad_jharkhand,overweight,2.5,4.1
Jharkhand,Dumka,dumka_jharkhand,stunting,43.8,38.2
Jharkhand,Dumka,dumka_jharkhand,wasting,21.8,11
Jharkhand,Dumka,dumka_jharkhand,underweight,53.5,44.9
Jharkhand,Dumka,dumka_jharkhand,overweight,0.9,2
Jharkhand,Garhwa,garhwa_jharkhand,stunting,45.6,47.7
Jharkhand,Garhwa,garhwa_jharkhand,wasting,11.9,5.3
Jharkhand,Garhwa,garhwa_jharkhand,underweight,50.7,40.6
Jharkhand,Garhwa,garhwa_jharkhand,overweight,0.5,0.5
Jharkhand,Giridih,giridih_jharkhand,stunting,45.8,31.9
Jharkhand,Giridih,giridih_jharkhand,wasting,10.3,14.5
Jharkhand,Giridih,giridih_jharkhand,underweight,40.6,34.3
Jharkhand,Giridih,giridih_jharkhand,overweight,1.9,5.4
Jharkhand,Godda,godda_jharkhand,stunting,54,39.4
Jharkhand,Godda,godda_jharkhand,wasting,10.6,11.2
Jharkhand,Godda,godda_jharkhand,underweight,46,40.7
Jharkhand,Godda,godda_jharkhand,overweight,0.5,4.7
Jharkhand,Gumla,gumla_jharkhand,stunting,45.8,40.2
Jharkhand,Gumla,gumla_jharkhand,wasting,10.9,8.7
Jharkhand,Gumla,gumla_jharkhand,underweight,47.7,38.7
Jharkhand,Gumla,gumla_jharkhand,overweight,2.2,4.1
Jharkhand,Hazaribagh,hazaribagh_jharkhand,stunting,49.3,37.8
Jharkhand,Hazaribagh,hazaribagh_jharkhand,wasting,8.9,5.9
Jharkhand,Hazaribagh,hazaribagh_jharkhand,underweight,47.1,32.5
Jharkhand,Hazaribagh,hazaribagh_jharkhand,overweight,2.9,1.4
Jharkhand,Jamtara,jamtara_jharkhand,stunting,44.1,41.9
Jharkhand,Jamtara,jamtara_jharkhand,wasting,12.6,9.9
Jharkhand,Jamtara,jamtara_jharkhand,underweight,48.8,46.2
Jharkhand,Jamtara,jamtara_jharkhand,overweight,1.3,4.3
Jharkhand,Khunti,khunti_jharkhand,stunting,40.1,38.5
Jharkhand,Khunti,khunti_jharkhand,wasting,27.3,16.8
Jharkhand,Khunti,khunti_jharkhand,underweight,53.8,44
Jharkhand,Khunti,khunti_jharkhand,overweight,0.9,6.1
Jharkhand,Kodarma,kodarma_jharkhand,stunting,42.4,34.6
Jharkhand,Kodarma,kodarma_jharkhand,wasting,6.9,5
Jharkhand,Kodarma,kodarma_jharkhand,underweight,42.2,31.7
Jharkhand,Kodarma,kodarma_jharkhand,overweight,1.2,2.5
Jharkhand,Latehar,latehar_jharkhand,stunting,44.2,40.1
Jharkhand,Latehar,latehar_jharkhand,wasting,10.7,5.2
Jharkhand,Latehar,latehar_jharkhand,underweight,44.2,39.4
Jharkhand,Latehar,latehar_jharkhand,overweight,2.1,1.8
Jharkhand,Lohardaga,lohardaga_jharkhand,stunting,41.7,40.7
Jharkhand,Lohardaga,lohardaga_jharkhand,wasting,11.4,10
Jharkhand,Lohardaga,lohardaga_jharkhand,underweight,48.1,43.4
Jharkhand,Lohardaga,lohardaga_jharkhand,overweight,1.4,1.8
Jharkhand,Pakur,pakur_jharkhand,stunting,51.8,51.3
Jharkhand,Pakur,pakur_jharkhand,wasting,9.8,5.9
Jharkhand,Pakur,pakur_jharkhand,underweight,46.9,51.4
Jharkhand,Pakur,pakur_jharkhand,overweight,2.1,1.9
Jharkhand,Palamu,palamu_jharkhand,stunting,45.4,43.7
Jharkhand,Palamu,palamu_jharkhand,wasting,6.5,3.9
Jharkhand,Palamu,palamu_jharkhand,underweight,43.9,37.3
Jharkhand,Palamu,palamu_jharkhand,overweight,2.2,0.6
Jharkhand,Pashchimi Singhbhum,pashchimi_singhbhum_jharkhand,stunting,59.4,60.6
Jharkhand,Pashchimi Singhbhum,pashchimi_singhbhum_jharkhand,wasting,13.1,12.9
Jharkhand,Pashchimi Singhbhum,pashchimi_singhbhum_jharkhand,underweight,66.9,62.4
Jharkhand,Pashchimi Singhbhum,pashchimi_singhbhum_jharkhand,overweight,0.9,2.8
Jharkhand,Purbi Singhbhum,purbi_singhbhum_jharkhand,stunting,39.3,35.9
Jharkhand,Purbi Singhbhum,purbi_singhbhum_jharkhand,wasting,19.9,16.8
Jharkhand,Purbi Singhbhum,purbi_singhbhum_jharkhand,underweight,49.8,41.6
Jharkhand,Purbi Singhbhum,purbi_singhbhum_jharkhand,overweight,1.2,1.3
Jharkhand,Ramgarh,ramgarh_jharkhand,stunting,38.7,35.3
Jharkhand,Ramgarh,ramgarh_jharkhand,wasting,9.9,7.2
Jharkhand,Ramgarh,ramgarh_jharkhand,underweight,46.3,35.3
Jharkhand,Ramgarh,ramgarh_jharkhand,overweight,1.2,1
Jharkhand,Ranchi,ranchi_jharkhand,stunting,40.7,28.3
Jharkhand,Ranchi,ranchi_jharkhand,wasting,7.5,16.8
Jharkhand,Ranchi,ranchi_jharkhand,underweight,43.8,40.6
Jharkhand,Ranchi,ranchi_jharkhand,overweight,0.7,4.3
Jharkhand,Sahibganj,sahibganj_jharkhand,stunting,50.2,49.1
Jharkhand,Sahibganj,sahibganj_jharkhand,wasting,10.4,5.8
Jharkhand,Sahibganj,sahibganj_jharkhand,underweight,49.7,44.8
Jharkhand,Sahibganj,sahibganj_jharkhand,overweight,2.1,2.6
Jharkhand,Saraikela-Kharsawan,saraikela_kharsawan_jharkhand,stunting,45.1,40
Jharkhand,Saraikela-Kharsawan,saraikela_kharsawan_jharkhand,wasting,8.9,23
Jharkhand,Saraikela-Kharsawan,saraikela_kharsawan_jharkhand,underweight,52.6,48.7
Jharkhand,Saraikela-Kharsawan,saraikela_kharsawan_jharkhand,overweight,0.8,9
Jharkhand,Simdega,simdega_jharkhand,stunting,39.2,42.2
Jharkhand,Simdega,simdega_jharkhand,wasting,15,7.7
Jharkhand,Simdega,simdega_jharkhand,underweight,47.9,37
Jharkhand,Simdega,simdega_jharkhand,overweight,2.4,2.8
Jammu & Kashmir,Anantnag,anantnag_jammu_kashmir,stunting,18.2,28.2
Jammu & Kashmir,Anantnag,anantnag_jammu_kashmir,wasting,2.3,14
Jammu & Kashmir,Anantnag,anantnag_jammu_kashmir,underweight,8.2,28.3
Jammu & Kashmir,Anantnag,anantnag_jammu_kashmir,overweight,4.3,5
Jammu & Kashmir,Badgam,badgam_jammu_kashmir,stunting,20.4,26.8
Jammu & Kashmir,Badgam,badgam_jammu_kashmir,wasting,1,9.1
Jammu & Kashmir,Badgam,badgam_jammu_kashmir,underweight,8.9,20.6
Jammu & Kashmir,Badgam,badgam_jammu_kashmir,overweight,2.6,11.1
Jammu & Kashmir,Bandipore,bandipore_jammu_kashmir,stunting,20.5,25.2
Jammu & Kashmir,Bandipore,bandipore_jammu_kashmir,wasting,1.9,4.6
Jammu & Kashmir,Bandipore,bandipore_jammu_kashmir,underweight,9.9,16.8
Jammu & Kashmir,Bandipore,bandipore_jammu_kashmir,overweight,3.6,11.4
Jammu & Kashmir,Baramula,baramula_jammu_kashmir,stunting,28.6,23.2
Jammu & Kashmir,Baramula,baramula_jammu_kashmir,wasting,7.8,8.8
Jammu & Kashmir,Baramula,baramula_jammu_kashmir,underweight,12.8,17.3
Jammu & Kashmir,Baramula,baramula_jammu_kashmir,overweight,13.4,8
Jammu & Kashmir,Doda,doda_jammu_kashmir,stunting,36.2,32.7
Jammu & Kashmir,Doda,doda_jammu_kashmir,wasting,6.6,6
Jammu & Kashmir,Doda,doda_jammu_kashmir,underweight,18.8,15.2
Jammu & Kashmir,Doda,doda_jammu_kashmir,overweight,6.3,15.1
Jammu & Kashmir,Ganderbal,ganderbal_jammu_kashmir,stunting,24.4,18.5
Jammu & Kashmir,Ganderbal,ganderbal_jammu_kashmir,wasting,1.9,13.3
Jammu & Kashmir,Ganderbal,ganderbal_jammu_kashmir,underweight,8.3,20.1
Jammu & Kashmir,Ganderbal,ganderbal_jammu_kashmir,overweight,1.8,11.8
Jammu & Kashmir,Jammu,jammu_jammu_kashmir,stunting,23.2,27
Jammu & Kashmir,Jammu,jammu_jammu_kashmir,wasting,7.3,10.4
Jammu & Kashmir,Jammu,jammu_jammu_kashmir,underweight,16.6,17.6
Jammu & Kashmir,Jammu,jammu_jammu_kashmir,overweight,7.8,7.3
Jammu & Kashmir,Kathua,kathua_jammu_kashmir,stunting,31.5,21.8
Jammu & Kashmir,Kathua,kathua_jammu_kashmir,wasting,4.2,13.1
Jammu & Kashmir,Kathua,kathua_jammu_kashmir,underweight,19.1,25.9
Jammu & Kashmir,Kathua,kathua_jammu_kashmir,overweight,6.3,18.6
Jammu & Kashmir,Kishtwar,kishtwar_jammu_kashmir,stunting,29.3,27.5
Jammu & Kashmir,Kishtwar,kishtwar_jammu_kashmir,wasting,8.4,15.3
Jammu & Kashmir,Kishtwar,kishtwar_jammu_kashmir,underweight,18.9,17.7
Jammu & Kashmir,Kishtwar,kishtwar_jammu_kashmir,overweight,4.3,21.1
Jammu & Kashmir,Kulgam,kulgam_jammu_kashmir,stunting,20.9,28.4
Jammu & Kashmir,Kulgam,kulgam_jammu_kashmir,wasting,2.5,4.8
Jammu & Kashmir,Kulgam,kulgam_jammu_kashmir,underweight,10.2,15.3
Jammu & Kashmir,Kulgam,kulgam_jammu_kashmir,overweight,2.9,20.6
Jammu & Kashmir,Kupwara,kupwara_jammu_kashmir,stunting,30.8,24.9
Jammu & Kashmir,Kupwara,kupwara_jammu_kashmir,wasting,1,14.7
Jammu & Kashmir,Kupwara,kupwara_jammu_kashmir,underweight,14.4,25.5
Jammu & Kashmir,Kupwara,kupwara_jammu_kashmir,overweight,2.4,8.8
Jammu & Kashmir,Pulwama,pulwama_jammu_kashmir,stunting,22.7,22.4
Jammu & Kashmir,Pulwama,pulwama_jammu_kashmir,wasting,5.1,6.4
Jammu & Kashmir,Pulwama,pulwama_jammu_kashmir,underweight,11.5,20.2
Jammu & Kashmir,Pulwama,pulwama_jammu_kashmir,overweight,4.7,12.1
Jammu & Kashmir,Punch,punch_jammu_kashmir,stunting,27.6,25.9
Jammu & Kashmir,Punch,punch_jammu_kashmir,wasting,9.2,6.6
Jammu & Kashmir,Punch,punch_jammu_kashmir,underweight,22.2,18.8
Jammu & Kashmir,Punch,punch_jammu_kashmir,overweight,6.2,4.5
Jammu & Kashmir,Rajouri,rajouri_jammu_kashmir,stunting,36.7,30.3
Jammu & Kashmir,Rajouri,rajouri_jammu_kashmir,wasting,4.2,12
Jammu & Kashmir,Rajouri,rajouri_jammu_kashmir,underweight,22.8,32.4
Jammu & Kashmir,Rajouri,rajouri_jammu_kashmir,overweight,7.8,5.2
Jammu & Kashmir,Ramban,ramban_jammu_kashmir,stunting,33.6,25.7
Jammu & Kashmir,Ramban,ramban_jammu_kashmir,wasting,7.6,6.6
Jammu & Kashmir,Ramban,ramban_jammu_kashmir,underweight,18.8,21.2
Jammu & Kashmir,Ramban,ramban_jammu_kashmir,overweight,4.3,3.5
Jammu & Kashmir,Reasi,reasi_jammu_kashmir,stunting,25.4,17.7
Jammu & Kashmir,Reasi,reasi_jammu_kashmir,wasting,6.8,5.3
Jammu & Kashmir,Reasi,reasi_jammu_kashmir,underweight,22.7,11.7
Jammu & Kashmir,Reasi,reasi_jammu_kashmir,overweight,0.7,16.3
Jammu & Kashmir,Samba,samba_jammu_kashmir,stunting,19.6,24.5
Jammu & Kashmir,Samba,samba_jammu_kashmir,wasting,1.4,9.8
Jammu & Kashmir,Samba,samba_jammu_kashmir,underweight,9,15.5
Jammu & Kashmir,Samba,samba_jammu_kashmir,overweight,3.3,12.1
Jammu & Kashmir,Shupiyan,shupiyan_jammu_kashmir,stunting,22.8,22
Jammu & Kashmir,Shupiyan,shupiyan_jammu_kashmir,wasting,3.8,17.4
Jammu & Kashmir,Shupiyan,shupiyan_jammu_kashmir,underweight,11.1,33.5
Jammu & Kashmir,Shupiyan,shupiyan_jammu_kashmir,overweight,6.3,2.9
Jammu & Kashmir,Srinagar,srinagar_jammu_kashmir,stunting,26.9,33
Jammu & Kashmir,Srinagar,srinagar_jammu_kashmir,wasting,14.3,7.6
Jammu & Kashmir,Srinagar,srinagar_jammu_kashmir,underweight,23.2,15.8
Jammu & Kashmir,Srinagar,srinagar_jammu_kashmir,overweight,9,12.7
Jammu & Kashmir,Udhampur,udhampur_jammu_kashmir,stunting,43.1,37.3
Jammu & Kashmir,Udhampur,udhampur_jammu_kashmir,wasting,4.9,9.6
Jammu & Kashmir,Udhampur,udhampur_jammu_kashmir,underweight,27.4,31.9
Jammu & Kashmir,Udhampur,udhampur_jammu_kashmir,overweight,3,5.8
Karnataka,Bagalkot,bagalkot_karnataka,stunting,47.3,48.3
Karnataka,Bagalkot,bagalkot_karnataka,wasting,8.1,4.4
Karnataka,Bagalkot,bagalkot_karnataka,underweight,44.6,42.3
Karnataka,Bagalkot,bagalkot_karnataka,overweight,2.3,2.4
Karnataka,Bangalore,bangalore_karnataka,stunting,28.1,31.3
Karnataka,Bangalore,bangalore_karnataka,wasting,11.7,11.4
Karnataka,Bangalore,bangalore_karnataka,underweight,26.8,28.1
Karnataka,Bangalore,bangalore_karnataka,overweight,3.5,4.3
Karnataka,Bangalore Rural,bangalore_rural_karnataka,stunting,28.7,36.6
Karnataka,Bangalore Rural,bangalore_rural_karnataka,wasting,6.7,9.4
Karnataka,Bangalore Rural,bangalore_rural_karnataka,underweight,26.5,23.8
Karnataka,Bangalore Rural,bangalore_rural_karnataka,overweight,3.8,6
Karnataka,Belgaum,belgaum_karnataka,stunting,36.7,32.8
Karnataka,Belgaum,belgaum_karnataka,wasting,16,10.2
Karnataka,Belgaum,belgaum_karnataka,underweight,38.5,36.9
Karnataka,Belgaum,belgaum_karnataka,overweight,2.4,2.9
Karnataka,Bellary,bellary_karnataka,stunting,49.5,36.1
Karnataka,Bellary,bellary_karnataka,wasting,10.7,13.6
Karnataka,Bellary,bellary_karnataka,underweight,53.3,36.5
Karnataka,Bellary,bellary_karnataka,overweight,1.4,1.3
Karnataka,Bidar,bidar_karnataka,stunting,42.8,36.8
Karnataka,Bidar,bidar_karnataka,wasting,11.4,11.1
Karnataka,Bidar,bidar_karnataka,underweight,39.4,36.1
Karnataka,Bidar,bidar_karnataka,overweight,5.1,2.5
Karnataka,Bijapur,bijapur_karnataka,stunting,44.9,45.9
Karnataka,Bijapur,bijapur_karnataka,wasting,10.1,4.3
Karnataka,Bijapur,bijapur_karnataka,underweight,38.9,39
Karnataka,Bijapur,bijapur_karnataka,overweight,2.8,2.7
Karnataka,Chamarajanagar,chamarajanagar_karnataka,stunting,30.5,32.2
Karnataka,Chamarajanagar,chamarajanagar_karnataka,wasting,8.8,6.8
Karnataka,Chamarajanagar,chamarajanagar_karnataka,underweight,31.1,28.7
Karnataka,Chamarajanagar,chamarajanagar_karnataka,overweight,1.8,1.6
Karnataka,Chikkaballapura,chikkaballapura_karnataka,stunting,37.7,31.3
Karnataka,Chikkaballapura,chikkaballapura_karnataka,wasting,5.9,6.1
Karnataka,Chikkaballapura,chikkaballapura_karnataka,underweight,28.5,25.2
Karnataka,Chikkaballapura,chikkaballapura_karnataka,overweight,4.6,2.2
Karnataka,Chikmagalur,chikmagalur_karnataka,stunting,21.1,27.3
Karnataka,Chikmagalur,chikmagalur_karnataka,wasting,5.4,11.5
Karnataka,Chikmagalur,chikmagalur_karnataka,underweight,24.6,25.4
Karnataka,Chikmagalur,chikmagalur_karnataka,overweight,0.9,6.6
Karnataka,Chitradurga,chitradurga_karnataka,stunting,28.6,36
Karnataka,Chitradurga,chitradurga_karnataka,wasting,16.1,8.3
Karnataka,Chitradurga,chitradurga_karnataka,underweight,29.9,32.4
Karnataka,Chitradurga,chitradurga_karnataka,overweight,1.2,3.1
Karnataka,Dakshina Kannada,dakshina_kannada_karnataka,stunting,23.9,25.1
Karnataka,Dakshina Kannada,dakshina_kannada_karnataka,wasting,4,15.7
Karnataka,Dakshina Kannada,dakshina_kannada_karnataka,underweight,21.7,26.4
Karnataka,Dakshina Kannada,dakshina_kannada_karnataka,overweight,1.1,6.9
Karnataka,Davanagere,davanagere_karnataka,stunting,46.4,38.4
Karnataka,Davanagere,davanagere_karnataka,wasting,5.5,3.9
Karnataka,Davanagere,davanagere_karnataka,underweight,41.9,32.8
Karnataka,Davanagere,davanagere_karnataka,overweight,1.8,2.5
Karnataka,Dharwad,dharwad_karnataka,stunting,37.4,45.2
Karnataka,Dharwad,dharwad_karnataka,wasting,17.7,4.6
Karnataka,Dharwad,dharwad_karnataka,underweight,41.1,40.4
Karnataka,Dharwad,dharwad_karnataka,overweight,2.8,2.8
Karnataka,Gadag,gadag_karnataka,stunting,34.8,45.2
Karnataka,Gadag,gadag_karnataka,wasting,27.5,4.5
Karnataka,Gadag,gadag_karnataka,underweight,38.1,39.8
Karnataka,Gadag,gadag_karnataka,overweight,4.3,1.5
Karnataka,Gulbarga,gulbarga_karnataka,stunting,52.2,34.5
Karnataka,Gulbarga,gulbarga_karnataka,wasting,13.2,12.2
Karnataka,Gulbarga,gulbarga_karnataka,underweight,56.7,36.2
Karnataka,Gulbarga,gulbarga_karnataka,overweight,1.3,4.1
Karnataka,Hassan,hassan_karnataka,stunting,27,27.1
Karnataka,Hassan,hassan_karnataka,wasting,6.4,5.2
Karnataka,Hassan,hassan_karnataka,underweight,26.4,23.8
Karnataka,Hassan,hassan_karnataka,overweight,0.6,5.1
Karnataka,Haveri,haveri_karnataka,stunting,43.8,29.9
Karnataka,Haveri,haveri_karnataka,wasting,7.3,3.9
Karnataka,Haveri,haveri_karnataka,underweight,36.9,35
Karnataka,Haveri,haveri_karnataka,overweight,3.1,0
Karnataka,Kodagu,kodagu_karnataka,stunting,29.8,30.4
Karnataka,Kodagu,kodagu_karnataka,wasting,4.1,9.3
Karnataka,Kodagu,kodagu_karnataka,underweight,25.7,22.6
Karnataka,Kodagu,kodagu_karnataka,overweight,3.1,7.3
Karnataka,Kolar,kolar_karnataka,stunting,32,31.1
Karnataka,Kolar,kolar_karnataka,wasting,4.6,5.8
Karnataka,Kolar,kolar_karnataka,underweight,27.7,15.7
Karnataka,Kolar,kolar_karnataka,overweight,1.8,5.3
Karnataka,Koppal,koppal_karnataka,stunting,55.8,49.1
Karnataka,Koppal,koppal_karnataka,wasting,10.8,3.8
Karnataka,Koppal,koppal_karnataka,underweight,49.9,45.8
Karnataka,Koppal,koppal_karnataka,overweight,5.8,0.8
Karnataka,Mandya,mandya_karnataka,stunting,18.6,24.3
Karnataka,Mandya,mandya_karnataka,wasting,9.5,5.3
Karnataka,Mandya,mandya_karnataka,underweight,20.3,16.7
Karnataka,Mandya,mandya_karnataka,overweight,1.4,1.3
Karnataka,Mysore,mysore_karnataka,stunting,25.1,27.5
Karnataka,Mysore,mysore_karnataka,wasting,7.5,7.2
Karnataka,Mysore,mysore_karnataka,underweight,24.9,28.2
Karnataka,Mysore,mysore_karnataka,overweight,3,1.3
Karnataka,Raichur,raichur_karnataka,stunting,37.2,39.8
Karnataka,Raichur,raichur_karnataka,wasting,18.1,11.7
Karnataka,Raichur,raichur_karnataka,underweight,41.2,40.7
Karnataka,Raichur,raichur_karnataka,overweight,2.6,1.6
